"","interval","steps","date"
"11484",1540,0,2012-10-06
"11485",1540,0,2012-11-12
"11486",1540,0,2012-10-26
"11487",1540,18,2012-10-31
"11488",1540,0,2012-10-07
"11489",1540,0,2012-11-15
"11490",1540,0,2012-10-13
"11491",1540,0,2012-11-28
"11494",1540,395,2012-10-11
"11495",1540,0,2012-10-29
"11496",1540,0,2012-11-20
"11497",1540,349,2012-11-29
"11498",1540,0,2012-11-11
"11499",1540,0,2012-10-03
"11500",1540,0,2012-10-16
"11501",1540,316,2012-11-24
"11502",1540,0,2012-11-05
"11503",1540,0,2012-10-09
"11504",1540,0,2012-10-28
"11505",1540,520,2012-11-22
"11507",1540,730,2012-11-23
"11509",1540,0,2012-11-16
"11510",1540,0,2012-10-02
"11511",1540,486,2012-10-14
"11512",1540,0,2012-11-02
"11513",1540,40,2012-10-30
"11514",1540,468,2012-10-18
"11515",1540,14,2012-10-21
"11516",1540,128,2012-10-19
"11518",1540,0,2012-10-22
"11519",1540,0,2012-11-17
"11520",1540,0,2012-10-12
"11521",1540,0,2012-11-25
"11522",1540,0,2012-10-15
"11523",1540,0,2012-11-18
"11524",1540,0,2012-11-07
"11525",1540,0,2012-11-27
"11526",1540,0,2012-11-06
"11527",1540,0,2012-11-26
"11528",1540,75,2012-10-23
"11529",1540,0,2012-10-20
"11531",1545,172,2012-10-05
"11532",1545,0,2012-11-03
"11533",1545,0,2012-10-16
"11534",1545,0,2012-10-17
"11535",1545,482,2012-11-23
"11536",1545,0,2012-11-21
"11537",1545,19,2012-11-19
"11538",1545,80,2012-10-07
"11539",1545,532,2012-11-22
"11540",1545,78,2012-10-11
"11541",1545,0,2012-11-02
"11543",1545,0,2012-10-31
"11544",1545,0,2012-11-27
"11545",1545,0,2012-11-28
"11546",1545,0,2012-10-15
"11547",1545,156,2012-10-24
"11548",1545,522,2012-11-24
"11550",1545,0,2012-10-26
"11551",1545,0,2012-11-20
"11552",1545,0,2012-11-25
"11553",1545,0,2012-11-12
"11554",1545,88,2012-10-03
"11555",1545,33,2012-10-30
"11556",1545,0,2012-10-25
"11558",1545,340,2012-10-10
"11559",1545,0,2012-10-04
"11560",1545,0,2012-11-13
"11562",1545,0,2012-11-16
"11563",1545,0,2012-10-29
"11564",1545,310,2012-11-29
"11565",1545,0,2012-10-06
"11566",1545,0,2012-11-26
"11567",1545,0,2012-11-17
"11568",1545,0,2012-10-21
"11569",1545,127,2012-10-18
"11570",1545,19,2012-11-11
"11571",1545,0,2012-11-15
"11572",1545,18,2012-10-13
"11573",1545,0,2012-10-22
"11575",1545,533,2012-10-14
"11576",1545,0,2012-10-02
"11577",1545,322,2012-11-08
"11578",1545,276,2012-10-23
"11579",1545,0,2012-11-05
"11580",1545,0,2012-10-27
"11581",1545,365,2012-10-12
"11582",1545,266,2012-11-07
"11583",1545,80,2012-10-19
"11585",1545,0,2012-10-28
"11586",1545,0,2012-11-06
"11588",1545,335,2012-11-18
"11589",1545,76,2012-10-09
"11590",1545,0,2012-10-20
"11591",1550,0,2012-10-31
"11593",1550,86,2012-10-17
"11594",1550,463,2012-11-29
"11595",1550,0,2012-11-27
"11596",1550,0,2012-10-07
"11597",1550,0,2012-10-25
"11598",1550,0,2012-11-03
"11599",1550,504,2012-11-22
"11600",1550,0,2012-11-28
"11601",1550,33,2012-10-04
"11604",1550,0,2012-10-29
"11605",1550,359,2012-11-08
"11606",1550,0,2012-11-20
"11607",1550,154,2012-10-03
"11608",1550,0,2012-10-30
"11609",1550,0,2012-10-16
"11610",1550,0,2012-10-15
"11612",1550,332,2012-10-05
"11613",1550,31,2012-10-13
"11614",1550,0,2012-10-26
"11615",1550,7,2012-11-19
"11616",1550,0,2012-11-13
"11617",1550,28,2012-10-20
"11618",1550,506,2012-10-24
"11619",1550,298,2012-10-14
"11620",1550,0,2012-10-06
"11621",1550,0,2012-11-12
"11622",1550,0,2012-10-27
"11623",1550,0,2012-11-07
"11624",1550,0,2012-11-02
"11625",1550,0,2012-10-09
"11626",1550,0,2012-11-26
"11627",1550,681,2012-11-18
"11629",1550,0,2012-10-02
"11630",1550,0,2012-10-28
"11631",1550,0,2012-11-06
"11632",1550,0,2012-10-23
"11633",1550,245,2012-11-23
"11634",1550,0,2012-11-17
"11635",1550,0,2012-10-21
"11636",1550,0,2012-11-25
"11637",1550,292,2012-10-11
"11638",1550,0,2012-11-11
"11639",1550,0,2012-11-05
"11640",1550,759,2012-11-24
"11641",1550,0,2012-10-22
"11644",1550,0,2012-10-19
"11645",1550,33,2012-11-16
"11647",1550,504,2012-10-18
"11648",1550,90,2012-10-12
"11649",1550,0,2012-11-21
"11650",1550,0,2012-11-15
"11651",1550,7,2012-10-10
"11652",1555,0,2012-10-16
"11653",1555,19,2012-10-15
"11654",1555,0,2012-10-31
"11655",1555,48,2012-10-17
"11657",1555,0,2012-11-13
"11659",1555,504,2012-11-22
"11660",1555,106,2012-11-29
"11661",1555,0,2012-11-17
"11662",1555,432,2012-10-12
"11663",1555,59,2012-10-24
"11664",1555,0,2012-10-07
"11665",1555,0,2012-10-09
"11666",1555,0,2012-11-11
"11667",1555,0,2012-11-12
"11668",1555,402,2012-10-05
"11670",1555,87,2012-10-20
"11671",1555,0,2012-11-19
"11672",1555,0,2012-10-29
"11673",1555,0,2012-10-23
"11674",1555,0,2012-11-20
"11675",1555,0,2012-10-27
"11676",1555,0,2012-10-30
"11677",1555,0,2012-10-25
"11678",1555,0,2012-11-02
"11679",1555,0,2012-11-05
"11680",1555,0,2012-10-03
"11681",1555,0,2012-11-21
"11683",1555,0,2012-10-26
"11684",1555,0,2012-11-06
"11685",1555,13,2012-10-10
"11686",1555,27,2012-11-16
"11688",1555,0,2012-10-21
"11689",1555,285,2012-10-14
"11690",1555,0,2012-11-27
"11691",1555,286,2012-10-18
"11692",1555,0,2012-10-02
"11694",1555,0,2012-11-28
"11695",1555,15,2012-10-13
"11696",1555,0,2012-10-22
"11697",1555,769,2012-11-24
"11698",1555,62,2012-10-19
"11699",1555,33,2012-10-04
"11700",1555,0,2012-11-25
"11701",1555,0,2012-10-06
"11702",1555,0,2012-11-07
"11703",1555,416,2012-10-11
"11704",1555,634,2012-11-18
"11705",1555,0,2012-11-15
"11706",1555,23,2012-11-23
"11707",1555,0,2012-11-03
"11708",1555,0,2012-10-28
"11710",1555,230,2012-11-08
"11712",1555,0,2012-11-26
"11713",1600,0,2012-10-07
"11714",1600,0,2012-10-25
"11715",1600,28,2012-10-17
"11716",1600,203,2012-11-13
"11717",1600,0,2012-10-16
"11718",1600,0,2012-11-12
"11719",1600,0,2012-11-02
"11720",1600,154,2012-10-23
"11721",1600,0,2012-11-03
"11723",1600,0,2012-10-26
"11724",1600,533,2012-11-22
"11726",1600,53,2012-10-20
"11728",1600,0,2012-11-23
"11729",1600,30,2012-10-21
"11730",1600,0,2012-11-17
"11731",1600,44,2012-10-18
"11732",1600,27,2012-11-05
"11733",1600,0,2012-10-31
"11735",1600,0,2012-11-28
"11736",1600,0,2012-10-13
"11737",1600,70,2012-10-05
"11738",1600,0,2012-11-06
"11740",1600,32,2012-10-04
"11741",1600,0,2012-10-24
"11742",1600,151,2012-11-20
"11743",1600,250,2012-10-14
"11744",1600,0,2012-11-27
"11745",1600,275,2012-10-12
"11746",1600,0,2012-10-15
"11747",1600,0,2012-11-11
"11748",1600,20,2012-10-03
"11750",1600,0,2012-11-21
"11751",1600,0,2012-10-19
"11752",1600,15,2012-10-10
"11753",1600,0,2012-11-19
"11754",1600,64,2012-11-16
"11756",1600,0,2012-11-07
"11757",1600,0,2012-10-27
"11758",1600,53,2012-11-29
"11759",1600,0,2012-10-22
"11760",1600,0,2012-10-09
"11761",1600,0,2012-11-26
"11762",1600,411,2012-11-18
"11763",1600,0,2012-10-29
"11764",1600,0,2012-10-02
"11766",1600,0,2012-10-28
"11767",1600,0,2012-10-30
"11768",1600,27,2012-10-06
"11769",1600,35,2012-10-11
"11770",1600,0,2012-11-15
"11771",1600,785,2012-11-24
"11772",1600,0,2012-11-25
"11773",1600,33,2012-11-08
"11774",1605,0,2012-11-03
"11776",1605,0,2012-11-12
"11777",1605,0,2012-10-27
"11778",1605,0,2012-11-28
"11779",1605,22,2012-11-29
"11780",1605,19,2012-10-26
"11781",1605,522,2012-11-22
"11782",1605,0,2012-10-25
"11783",1605,66,2012-10-04
"11784",1605,0,2012-11-19
"11785",1605,0,2012-11-17
"11786",1605,34,2012-10-12
"11787",1605,0,2012-10-15
"11788",1605,0,2012-11-11
"11789",1605,0,2012-10-16
"11791",1605,347,2012-11-13
"11793",1605,0,2012-10-10
"11794",1605,0,2012-10-20
"11796",1605,0,2012-11-08
"11797",1605,35,2012-11-23
"11798",1605,0,2012-10-23
"11799",1605,223,2012-10-14
"11800",1605,27,2012-10-06
"11801",1605,27,2012-11-05
"11802",1605,0,2012-10-03
"11803",1605,148,2012-10-31
"11804",1605,0,2012-11-21
"11805",1605,0,2012-11-06
"11806",1605,0,2012-10-05
"11807",1605,0,2012-10-22
"11808",1605,0,2012-10-17
"11809",1605,0,2012-11-20
"11810",1605,0,2012-11-07
"11812",1605,0,2012-11-02
"11813",1605,7,2012-10-21
"11814",1605,768,2012-11-24
"11816",1605,0,2012-10-28
"11817",1605,725,2012-11-18
"11818",1605,0,2012-10-24
"11820",1605,0,2012-10-11
"11821",1605,0,2012-10-29
"11822",1605,0,2012-10-07
"11824",1605,0,2012-11-15
"11825",1605,0,2012-10-30
"11826",1605,0,2012-10-02
"11827",1605,0,2012-11-26
"11828",1605,0,2012-10-13
"11829",1605,0,2012-11-27
"11830",1605,258,2012-10-19
"11831",1605,0,2012-11-25
"11832",1605,61,2012-10-18
"11833",1605,61,2012-10-09
"11834",1605,49,2012-11-16
"11835",1610,77,2012-10-04
"11836",1610,58,2012-10-15
"11837",1610,0,2012-10-12
"11838",1610,0,2012-10-24
"11839",1610,0,2012-11-03
"11840",1610,36,2012-11-29
"11841",1610,0,2012-11-13
"11842",1610,0,2012-11-12
"11843",1610,546,2012-11-22
"11844",1610,12,2012-10-07
"11845",1610,0,2012-10-06
"11846",1610,0,2012-10-27
"11847",1610,0,2012-11-20
"11848",1610,0,2012-10-22
"11850",1610,29,2012-11-19
"11851",1610,0,2012-10-10
"11853",1610,0,2012-11-08
"11854",1610,0,2012-10-21
"11855",1610,0,2012-11-11
"11856",1610,0,2012-10-25
"11857",1610,0,2012-11-26
"11858",1610,0,2012-10-26
"11859",1610,0,2012-10-05
"11860",1610,0,2012-11-28
"11861",1610,754,2012-11-18
"11862",1610,0,2012-10-20
"11864",1610,22,2012-11-23
"11865",1610,0,2012-10-29
"11866",1610,0,2012-10-23
"11867",1610,0,2012-11-06
"11868",1610,302,2012-10-14
"11869",1610,0,2012-11-27
"11870",1610,0,2012-10-16
"11871",1610,0,2012-11-21
"11874",1610,0,2012-10-28
"11875",1610,492,2012-10-31
"11876",1610,0,2012-10-03
"11877",1610,0,2012-10-11
"11879",1610,0,2012-10-17
"11880",1610,58,2012-10-09
"11881",1610,765,2012-11-24
"11882",1610,0,2012-11-17
"11884",1610,0,2012-10-02
"11885",1610,0,2012-11-02
"11886",1610,0,2012-11-15
"11887",1610,18,2012-10-13
"11888",1610,0,2012-11-07
"11889",1610,311,2012-10-19
"11891",1610,0,2012-11-25
"11892",1610,27,2012-10-18
"11893",1610,0,2012-10-30
"11894",1610,0,2012-11-05
"11895",1610,444,2012-11-16
"11896",1615,0,2012-10-27
"11897",1615,0,2012-10-04
"11898",1615,0,2012-11-08
"11899",1615,0,2012-10-06
"11900",1615,546,2012-11-22
"11901",1615,0,2012-11-20
"11902",1615,0,2012-11-21
"11903",1615,25,2012-10-24
"11904",1615,0,2012-11-23
"11905",1615,8,2012-11-13
"11906",1615,0,2012-11-28
"11907",1615,0,2012-10-29
"11908",1615,18,2012-11-29
"11909",1615,0,2012-11-11
"11910",1615,0,2012-10-17
"11911",1615,14,2012-11-02
"11913",1615,0,2012-11-03
"11914",1615,111,2012-11-19
"11915",1615,0,2012-10-28
"11916",1615,0,2012-10-26
"11919",1615,27,2012-10-11
"11920",1615,0,2012-10-02
"11921",1615,0,2012-11-06
"11922",1615,465,2012-10-14
"11923",1615,0,2012-10-16
"11925",1615,0,2012-10-25
"11926",1615,25,2012-10-07
"11927",1615,39,2012-10-13
"11928",1615,191,2012-10-31
"11929",1615,0,2012-10-22
"11930",1615,0,2012-10-05
"11931",1615,0,2012-11-25
"11933",1615,32,2012-10-20
"11934",1615,0,2012-10-19
"11935",1615,0,2012-10-23
"11936",1615,18,2012-11-17
"11937",1615,0,2012-11-12
"11938",1615,0,2012-11-26
"11939",1615,0,2012-11-15
"11940",1615,752,2012-11-24
"11941",1615,0,2012-10-09
"11942",1615,770,2012-11-18
"11943",1615,0,2012-10-10
"11945",1615,121,2012-11-16
"11946",1615,0,2012-11-07
"11947",1615,94,2012-10-15
"11948",1615,0,2012-10-03
"11949",1615,0,2012-10-18
"11950",1615,0,2012-11-05
"11952",1615,0,2012-11-27
"11954",1615,0,2012-10-30
"11955",1615,92,2012-10-12
"11956",1615,0,2012-10-21
"11957",1620,45,2012-11-08
"11958",1620,0,2012-10-17
"11960",1620,0,2012-11-21
"11961",1620,0,2012-11-20
"11963",1620,541,2012-11-22
"11964",1620,0,2012-11-25
"11965",1620,0,2012-10-29
"11966",1620,0,2012-10-23
"11967",1620,0,2012-11-03
"11969",1620,0,2012-10-15
"11970",1620,44,2012-10-04
"11971",1620,0,2012-11-28
"11972",1620,4,2012-11-19
"11973",1620,66,2012-10-13
"11974",1620,20,2012-11-13
"11975",1620,0,2012-11-16
"11976",1620,520,2012-10-14
"11978",1620,0,2012-11-12
"11979",1620,30,2012-10-07
"11980",1620,31,2012-10-25
"11981",1620,112,2012-11-02
"11982",1620,0,2012-10-31
"11984",1620,0,2012-10-26
"11985",1620,0,2012-11-23
"11986",1620,0,2012-10-02
"11987",1620,26,2012-10-20
"11988",1620,21,2012-10-24
"11989",1620,0,2012-10-03
"11990",1620,9,2012-10-06
"11991",1620,16,2012-11-17
"11992",1620,0,2012-10-16
"11993",1620,0,2012-10-22
"11994",1620,0,2012-10-18
"11995",1620,0,2012-10-09
"11996",1620,726,2012-11-18
"11997",1620,0,2012-11-06
"11999",1620,0,2012-10-05
"12000",1620,0,2012-10-19
"12001",1620,0,2012-11-29
"12003",1620,15,2012-10-12
"12004",1620,0,2012-10-27
"12005",1620,0,2012-10-28
"12007",1620,0,2012-10-30
"12008",1620,0,2012-11-26
"12009",1620,0,2012-11-15
"12010",1620,0,2012-11-07
"12011",1620,0,2012-10-10
"12012",1620,0,2012-10-21
"12013",1620,0,2012-11-27
"12014",1620,32,2012-10-11
"12015",1620,0,2012-11-11
"12016",1620,0,2012-11-05
"12017",1620,758,2012-11-24
"12018",1625,0,2012-10-17
"12019",1625,0,2012-10-23
"12020",1625,50,2012-10-07
"12022",1625,0,2012-10-26
"12023",1625,749,2012-11-18
"12024",1625,0,2012-11-03
"12025",1625,76,2012-11-19
"12027",1625,0,2012-10-20
"12028",1625,0,2012-11-25
"12029",1625,0,2012-10-24
"12031",1625,0,2012-11-12
"12032",1625,0,2012-10-16
"12033",1625,25,2012-10-25
"12035",1625,7,2012-11-11
"12036",1625,0,2012-10-31
"12037",1625,0,2012-10-03
"12038",1625,0,2012-11-21
"12039",1625,546,2012-11-22
"12040",1625,111,2012-10-13
"12041",1625,0,2012-10-04
"12042",1625,44,2012-10-29
"12043",1625,0,2012-11-16
"12044",1625,0,2012-10-02
"12045",1625,15,2012-11-29
"12046",1625,0,2012-10-06
"12047",1625,0,2012-10-15
"12048",1625,0,2012-10-18
"12050",1625,0,2012-10-28
"12051",1625,755,2012-11-24
"12052",1625,0,2012-10-05
"12053",1625,0,2012-10-22
"12054",1625,0,2012-11-13
"12055",1625,0,2012-10-10
"12056",1625,124,2012-11-02
"12057",1625,0,2012-10-12
"12058",1625,0,2012-11-17
"12059",1625,0,2012-10-27
"12060",1625,0,2012-11-26
"12061",1625,0,2012-11-28
"12062",1625,22,2012-11-05
"12063",1625,0,2012-11-27
"12064",1625,0,2012-10-19
"12066",1625,0,2012-11-15
"12067",1625,118,2012-11-06
"12068",1625,0,2012-10-21
"12069",1625,0,2012-11-23
"12070",1625,526,2012-10-14
"12071",1625,0,2012-11-20
"12072",1625,0,2012-10-09
"12073",1625,0,2012-11-07
"12075",1625,0,2012-10-30
"12076",1625,0,2012-10-11
"12078",1625,0,2012-11-08
"12079",1630,0,2012-10-24
"12080",1630,0,2012-10-23
"12083",1630,0,2012-11-16
"12085",1630,0,2012-10-03
"12086",1630,0,2012-10-17
"12087",1630,0,2012-11-12
"12088",1630,0,2012-10-16
"12090",1630,8,2012-11-06
"12092",1630,510,2012-11-22
"12093",1630,0,2012-11-28
"12094",1630,0,2012-10-07
"12095",1630,7,2012-10-13
"12096",1630,0,2012-10-04
"12097",1630,0,2012-11-25
"12098",1630,15,2012-11-13
"12099",1630,52,2012-11-17
"12100",1630,0,2012-10-27
"12101",1630,31,2012-10-25
"12102",1630,0,2012-10-15
"12103",1630,59,2012-10-31
"12104",1630,0,2012-10-18
"12106",1630,746,2012-11-18
"12107",1630,0,2012-10-05
"12108",1630,0,2012-11-21
"12109",1630,0,2012-11-19
"12110",1630,5,2012-10-20
"12111",1630,0,2012-10-29
"12112",1630,0,2012-11-20
"12113",1630,16,2012-10-21
"12114",1630,0,2012-11-29
"12115",1630,97,2012-11-02
"12116",1630,22,2012-11-11
"12117",1630,0,2012-10-12
"12118",1630,20,2012-11-03
"12119",1630,0,2012-10-28
"12120",1630,0,2012-10-26
"12121",1630,30,2012-10-19
"12122",1630,0,2012-10-10
"12123",1630,0,2012-10-06
"12124",1630,0,2012-10-30
"12125",1630,0,2012-10-02
"12126",1630,0,2012-11-23
"12127",1630,0,2012-11-27
"12128",1630,172,2012-11-24
"12129",1630,0,2012-11-05
"12130",1630,0,2012-11-15
"12131",1630,0,2012-11-08
"12133",1630,0,2012-10-22
"12134",1630,0,2012-11-07
"12135",1630,0,2012-10-09
"12136",1630,535,2012-10-14
"12138",1630,0,2012-11-26
"12139",1630,0,2012-10-11
"12141",1635,0,2012-11-21
"12143",1635,17,2012-10-31
"12144",1635,0,2012-11-12
"12147",1635,0,2012-11-13
"12148",1635,0,2012-11-28
"12149",1635,0,2012-10-04
"12150",1635,68,2012-11-19
"12151",1635,30,2012-10-20
"12152",1635,0,2012-10-24
"12153",1635,0,2012-10-05
"12154",1635,0,2012-10-27
"12155",1635,33,2012-11-29
"12156",1635,0,2012-11-02
"12158",1635,47,2012-11-03
"12159",1635,0,2012-10-16
"12160",1635,0,2012-10-26
"12162",1635,0,2012-10-28
"12163",1635,149,2012-11-06
"12164",1635,0,2012-10-10
"12165",1635,0,2012-11-25
"12166",1635,0,2012-10-23
"12167",1635,0,2012-11-20
"12169",1635,247,2012-10-14
"12170",1635,0,2012-10-25
"12171",1635,0,2012-10-15
"12172",1635,0,2012-10-03
"12173",1635,785,2012-11-18
"12175",1635,0,2012-10-22
"12176",1635,0,2012-10-13
"12177",1635,0,2012-10-21
"12178",1635,47,2012-11-17
"12179",1635,7,2012-11-16
"12180",1635,0,2012-11-23
"12181",1635,0,2012-11-26
"12182",1635,0,2012-10-30
"12183",1635,54,2012-10-06
"12184",1635,0,2012-11-27
"12185",1635,0,2012-10-18
"12186",1635,468,2012-11-22
"12187",1635,0,2012-11-24
"12188",1635,83,2012-10-07
"12189",1635,0,2012-10-29
"12190",1635,0,2012-11-05
"12191",1635,0,2012-10-17
"12192",1635,0,2012-11-07
"12193",1635,0,2012-11-11
"12194",1635,0,2012-10-02
"12195",1635,0,2012-10-09
"12196",1635,0,2012-11-15
"12197",1635,0,2012-10-11
"12198",1635,9,2012-10-19
"12199",1635,0,2012-11-08
"12200",1635,0,2012-10-12
"12202",1640,0,2012-10-26
"12203",1640,0,2012-10-22
"12204",1640,0,2012-11-19
"12205",1640,0,2012-10-04
"12206",1640,0,2012-10-05
"12207",1640,0,2012-11-13
"12209",1640,122,2012-10-20
"12210",1640,0,2012-11-21
"12211",1640,0,2012-11-28
"12212",1640,0,2012-10-25
"12213",1640,0,2012-10-03
"12214",1640,24,2012-11-03
"12215",1640,10,2012-10-16
"12216",1640,27,2012-10-31
"12217",1640,0,2012-10-10
"12218",1640,325,2012-11-18
"12219",1640,0,2012-11-06
"12220",1640,0,2012-11-20
"12221",1640,62,2012-11-25
"12222",1640,0,2012-10-23
"12223",1640,0,2012-11-29
"12224",1640,0,2012-11-12
"12225",1640,0,2012-10-12
"12226",1640,0,2012-10-15
"12228",1640,63,2012-11-24
"12229",1640,13,2012-10-07
"12230",1640,0,2012-10-13
"12231",1640,0,2012-10-28
"12232",1640,0,2012-10-27
"12233",1640,0,2012-10-24
"12235",1640,0,2012-10-17
"12236",1640,0,2012-10-30
"12237",1640,35,2012-10-06
"12238",1640,400,2012-10-14
"12239",1640,50,2012-11-27
"12240",1640,493,2012-11-22
"12241",1640,0,2012-11-26
"12242",1640,0,2012-11-15
"12244",1640,19,2012-11-23
"12245",1640,427,2012-11-17
"12246",1640,0,2012-11-16
"12249",1640,0,2012-10-09
"12250",1640,0,2012-10-11
"12251",1640,0,2012-10-21
"12252",1640,0,2012-10-02
"12253",1640,0,2012-10-29
"12254",1640,15,2012-11-02
"12255",1640,0,2012-11-11
"12256",1640,0,2012-11-08
"12258",1640,0,2012-11-05
"12259",1640,0,2012-10-18
"12260",1640,0,2012-11-07
"12261",1640,282,2012-10-19
"12262",1645,0,2012-10-04
"12263",1645,0,2012-10-05
"12264",1645,0,2012-10-22
"12265",1645,0,2012-10-06
"12266",1645,0,2012-11-13
"12267",1645,0,2012-11-20
"12268",1645,0,2012-11-21
"12270",1645,43,2012-11-19
"12271",1645,71,2012-10-13
"12272",1645,0,2012-11-28
"12273",1645,0,2012-10-24
"12274",1645,0,2012-10-25
"12275",1645,511,2012-11-22
"12276",1645,0,2012-10-17
"12278",1645,72,2012-10-14
"12279",1645,639,2012-11-17
"12280",1645,67,2012-11-03
"12281",1645,0,2012-10-16
"12283",1645,0,2012-10-18
"12284",1645,58,2012-11-24
"12285",1645,0,2012-10-28
"12286",1645,0,2012-11-06
"12290",1645,0,2012-10-29
"12291",1645,0,2012-11-29
"12293",1645,57,2012-11-27
"12294",1645,0,2012-10-30
"12295",1645,146,2012-10-07
"12296",1645,0,2012-11-26
"12297",1645,0,2012-11-11
"12298",1645,0,2012-10-31
"12299",1645,63,2012-11-18
"12300",1645,0,2012-10-10
"12301",1645,92,2012-10-20
"12302",1645,34,2012-11-25
"12303",1645,0,2012-10-02
"12304",1645,0,2012-11-16
"12305",1645,0,2012-10-23
"12306",1645,20,2012-10-12
"12307",1645,0,2012-10-09
"12308",1645,0,2012-11-02
"12309",1645,0,2012-10-15
"12310",1645,0,2012-10-03
"12311",1645,0,2012-10-26
"12313",1645,0,2012-11-12
"12314",1645,0,2012-11-15
"12315",1645,0,2012-10-21
"12316",1645,0,2012-11-07
"12317",1645,16,2012-11-23
"12318",1645,0,2012-10-11
"12319",1645,476,2012-10-19
"12320",1645,0,2012-10-27
"12321",1645,16,2012-11-05
"12322",1645,28,2012-11-08
"12323",1650,0,2012-11-03
"12324",1650,0,2012-10-04
"12325",1650,422,2012-10-07
"12326",1650,0,2012-10-17
"12328",1650,26,2012-11-19
"12329",1650,0,2012-10-25
"12330",1650,0,2012-11-28
"12331",1650,0,2012-11-20
"12332",1650,49,2012-10-06
"12333",1650,142,2012-11-22
"12334",1650,0,2012-11-21
"12336",1650,0,2012-11-12
"12337",1650,0,2012-10-18
"12338",1650,190,2012-11-25
"12339",1650,41,2012-10-13
"12340",1650,0,2012-10-22
"12341",1650,0,2012-10-24
"12343",1650,0,2012-10-26
"12344",1650,0,2012-11-29
"12345",1650,36,2012-10-23
"12347",1650,597,2012-11-17
"12348",1650,0,2012-10-16
"12349",1650,0,2012-11-26
"12350",1650,0,2012-11-27
"12351",1650,0,2012-11-02
"12352",1650,0,2012-10-31
"12353",1650,22,2012-11-18
"12354",1650,0,2012-10-05
"12356",1650,0,2012-11-15
"12357",1650,68,2012-11-13
"12358",1650,0,2012-10-29
"12359",1650,0,2012-10-14
"12360",1650,10,2012-10-12
"12361",1650,19,2012-11-05
"12362",1650,43,2012-10-09
"12363",1650,0,2012-10-15
"12364",1650,0,2012-10-03
"12365",1650,0,2012-11-11
"12366",1650,0,2012-10-28
"12367",1650,0,2012-10-10
"12368",1650,387,2012-11-06
"12369",1650,0,2012-11-16
"12370",1650,0,2012-10-02
"12371",1650,0,2012-10-20
"12374",1650,0,2012-11-07
"12375",1650,0,2012-10-27
"12377",1650,168,2012-10-19
"12378",1650,0,2012-10-30
"12379",1650,74,2012-10-21
"12380",1650,88,2012-11-24
"12381",1650,0,2012-11-08
"12382",1650,18,2012-11-23
"12383",1650,49,2012-10-11
"12386",1655,45,2012-11-22
"12387",1655,116,2012-10-23
"12389",1655,453,2012-10-07
"12390",1655,0,2012-11-12
"12391",1655,0,2012-10-25
"12392",1655,137,2012-10-17
"12393",1655,0,2012-10-16
"12394",1655,0,2012-11-18
"12395",1655,0,2012-11-28
"12396",1655,0,2012-11-02
"12397",1655,0,2012-10-13
"12399",1655,117,2012-10-24
"12400",1655,0,2012-11-19
"12401",1655,0,2012-11-13
"12402",1655,0,2012-10-27
"12403",1655,0,2012-11-05
"12404",1655,0,2012-10-18
"12405",1655,3,2012-10-09
"12406",1655,0,2012-10-31
"12407",1655,0,2012-11-27
"12408",1655,197,2012-11-06
"12409",1655,0,2012-10-04
"12410",1655,0,2012-10-05
"12411",1655,256,2012-11-25
"12412",1655,0,2012-10-29
"12413",1655,0,2012-10-14
"12414",1655,0,2012-11-20
"12415",1655,22,2012-10-21
"12416",1655,0,2012-11-29
"12417",1655,0,2012-10-03
"12418",1655,0,2012-10-30
"12419",1655,0,2012-11-11
"12420",1655,0,2012-11-03
"12421",1655,0,2012-10-28
"12422",1655,57,2012-11-21
"12423",1655,0,2012-10-26
"12424",1655,0,2012-10-06
"12425",1655,0,2012-10-02
"12427",1655,9,2012-10-12
"12428",1655,0,2012-10-22
"12430",1655,57,2012-10-11
"12431",1655,0,2012-10-15
"12432",1655,415,2012-10-19
"12433",1655,15,2012-10-10
"12434",1655,0,2012-11-26
"12435",1655,0,2012-11-15
"12436",1655,368,2012-11-17
"12437",1655,0,2012-11-08
"12438",1655,0,2012-11-07
"12439",1655,19,2012-10-20
"12442",1655,0,2012-11-16
"12443",1655,29,2012-11-23
"12444",1655,0,2012-11-24
"12445",1700,48,2012-10-31
"12446",1700,42,2012-11-22
"12447",1700,0,2012-11-12
"12448",1700,411,2012-10-07
"12449",1700,0,2012-10-15
"12450",1700,74,2012-11-11
"12451",1700,0,2012-10-03
"12453",1700,17,2012-11-02
"12454",1700,0,2012-10-05
"12455",1700,52,2012-11-13
"12456",1700,0,2012-10-27
"12457",1700,0,2012-10-24
"12458",1700,0,2012-10-12
"12459",1700,30,2012-11-05
"12461",1700,260,2012-10-16
"12463",1700,0,2012-10-26
"12464",1700,0,2012-10-13
"12465",1700,0,2012-11-19
"12466",1700,0,2012-10-04
"12468",1700,0,2012-11-16
"12469",1700,0,2012-11-20
"12470",1700,0,2012-10-25
"12471",1700,747,2012-11-17
"12472",1700,110,2012-10-21
"12473",1700,32,2012-10-30
"12474",1700,24,2012-11-27
"12475",1700,0,2012-10-28
"12476",1700,0,2012-11-28
"12477",1700,0,2012-11-03
"12478",1700,0,2012-10-22
"12479",1700,279,2012-11-25
"12480",1700,40,2012-10-17
"12481",1700,0,2012-10-02
"12482",1700,23,2012-11-23
"12484",1700,0,2012-10-06
"12485",1700,0,2012-11-29
"12486",1700,0,2012-10-14
"12487",1700,0,2012-11-07
